=== Overnight batch started at Sun Mar  1 07:06:37 CET 2026 ===

=== Phase 1: Blender pipeline ===
    62 characters, 5 poses each, 5 angles, flat style, with layers
    Started at Sun Mar  1 07:06:37 CET 2026

INFO pipeline.pose_applicator: Indexed 180 Turn W_ Briefcase (1).fbx: 69 frames, 4 keyframes sampled
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpe61ytkri.png
01:02:45.193  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpvp8di0_0.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpvp8di0_0.png
01:02:45.665  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpbzu0xy9g.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpbzu0xy9g.png
01:02:46.144  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp8d92jvjj.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp8d92jvjj.png
01:02:46.621  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp7vvzs94f.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp7vvzs94f.png
01:02:47.092  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp1qg0rxf3.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp1qg0rxf3.png
01:02:47.560  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp9rztqach.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp9rztqach.png
INFO pipeline.layer_extractor: Saved 19 region layers for Ch39_nonPBR_pose_04_three_quarter_back
INFO pipeline.renderer: Assigned 16739 faces across 19 regions on mesh 'Ch39'
INFO pipeline.renderer: Color render configured: 512x512, EEVEE, sun energy=1.0, ambient=(0.7,0.7,0.7)
INFO pipeline.renderer: Applied flat style to 1 meshes
01:02:47.839  render           | Saved: 'output/segmentation/images/Ch39_nonPBR_pose_04_three_quarter_back_flat.png'
INFO pipeline.renderer: Color render saved to output/segmentation/images/Ch39_nonPBR_pose_04_three_quarter_back_flat.png
INFO pipeline.renderer: Restored scene after 'flat' style
INFO pipeline.renderer: Assigned 16739 faces across 19 regions on mesh 'Ch39'
INFO pipeline.exporter: Saved joints output/segmentation/joints/Ch39_nonPBR_pose_04.json
INFO pipeline.renderer: Camera setup: azimuth=180°, ortho_scale=1.838, center=(2.56, -5.21), resolution=512x512
INFO pipeline.renderer: Segmentation render configured: 512x512, EEVEE, no AA, transparent BG
01:02:48.071  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpfpx2o4vi.png'
INFO pipeline.renderer: Segmentation mask rendered to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpfpx2o4vi.png
INFO pipeline.renderer: Grayscale mask saved to output/segmentation/masks/Ch39_nonPBR_pose_04_back.png (512x512)
INFO pipeline.joint_extractor: Extracted 19 joints (19 visible, 0 occluded/missing)
INFO pipeline.draw_order_extractor: Draw order extracted: 19 regions with depth data, map size 512x512
INFO pipeline.renderer: Color render configured: 512x512, EEVEE, sun energy=1.0, ambient=(0.7,0.7,0.7)
INFO pipeline.layer_extractor: Extracting 19 region layers for Ch39_nonPBR_pose_04_back
01:02:48.633  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp48a06mj1.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp48a06mj1.png
01:02:49.110  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpijah8xmv.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpijah8xmv.png
01:02:49.592  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpt37tpns8.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpt37tpns8.png
01:02:50.087  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpy1on9_og.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpy1on9_og.png
01:02:50.578  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp2mc_52lc.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp2mc_52lc.png
01:02:51.058  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpmkkimhhw.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpmkkimhhw.png
01:02:51.527  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpbqocke2r.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpbqocke2r.png
01:02:51.995  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpibl73z8j.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpibl73z8j.png
01:02:52.484  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpgr5i8kzl.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpgr5i8kzl.png
01:02:52.960  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp17bhvaoo.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp17bhvaoo.png
01:02:53.437  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpl6o3kmuz.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpl6o3kmuz.png
01:02:53.916  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp73tcbc9a.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp73tcbc9a.png
01:02:54.391  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp2aetbwe1.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp2aetbwe1.png
01:02:54.866  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp_6a81_9i.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp_6a81_9i.png
01:02:55.369  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpl2iemchs.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpl2iemchs.png
01:02:55.898  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpw7h_aw_a.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpw7h_aw_a.png
01:02:56.388  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpxxkv6nzo.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpxxkv6nzo.png
01:02:56.866  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpm6ugi169.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpm6ugi169.png
01:02:57.352  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpamnqn4db.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpamnqn4db.png
INFO pipeline.layer_extractor: Saved 19 region layers for Ch39_nonPBR_pose_04_back
INFO pipeline.renderer: Assigned 16739 faces across 19 regions on mesh 'Ch39'
INFO pipeline.renderer: Color render configured: 512x512, EEVEE, sun energy=1.0, ambient=(0.7,0.7,0.7)
INFO pipeline.renderer: Applied flat style to 1 meshes
01:02:57.636  render           | Saved: 'output/segmentation/images/Ch39_nonPBR_pose_04_back_flat.png'
INFO pipeline.renderer: Color render saved to output/segmentation/images/Ch39_nonPBR_pose_04_back_flat.png
INFO pipeline.renderer: Restored scene after 'flat' style
INFO pipeline.renderer: Assigned 16739 faces across 19 regions on mesh 'Ch39'
INFO pipeline.exporter: Saved joints output/segmentation/joints/Ch39_nonPBR_pose_04.json
INFO pipeline.renderer: Assigned 16739 faces across 19 regions on mesh 'Ch39'
INFO pipeline.renderer: Camera setup: azimuth=0°, ortho_scale=1.944, center=(0.06, 0.69), resolution=512x512
INFO pipeline.weight_extractor: Extracted weights for 16211 vertices (16211 with weights, 0 empty)
INFO pipeline.exporter: Saved weights output/segmentation/weights/Ch39_nonPBR_pose_00.json
INFO pipeline.measurement_ground_truth: Extracted measurements for 19 regions (16211 vertices)
INFO pipeline.exporter: Saved measurements output/segmentation/measurements/Ch39_nonPBR.json
INFO pipeline.exporter: Saved source metadata output/segmentation/sources/Ch39_nonPBR.json
INFO pipeline.importer: Imported Ch41_nonPBR: armature=Armature, meshes=27
INFO pipeline.accessory_detector: Hiding accessory: arissa:Weapons_Geo (reasons: ['name_match'])
INFO pipeline.accessory_detector: Hiding accessory: arissa:Cloak_Geo (reasons: ['name_match'])
INFO pipeline.accessory_detector: Hiding accessory: Elvis_EyesAnimGeo (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Elvis_MouthAnimGeo (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Elvis_BrowsAnimGeo (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: MaleBruteA_Eyes (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: MaleBruteA_Earrings (reasons: ['name_match'])
INFO pipeline.accessory_detector: Hiding accessory: MaleBruteA_Moustaches (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: BattleAxe_GEO (reasons: ['name_match'])
INFO pipeline.accessory_detector: Hiding accessory: Ch02_Eyelashes (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Ch02_Hair (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Ch07_Eyelashes (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Ch07_Hair (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Ch17_Helmet (reasons: ['name_match'])
INFO pipeline.accessory_detector: Hiding accessory: Ch17_Eyelashes (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Ch21_Eyelasshes (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Ch22_Hair (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Ch22_Eyelashes (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Ch28_Eyelashes (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Ch28_Hair (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Ch41_Eyelashes (reasons: ['weak_skinning'])
INFO pipeline.accessory_detector: Hiding accessory: Ch41_Hair (reasons: ['weak_skinning'])
INFO pipeline.bone_mapper: Bone mapping for Ch41_nonPBR: 63/65 mapped (exact=0, alias=0, prefix=0, substring=63, fuzzy=0, override=0), 2 unmapped
WARNING pipeline.bone_mapper: Unmapped bones in Ch41_nonPBR: ['mixamorig4:LeftLeg', 'mixamorig4:RightLeg']
INFO pipeline.renderer: Created 20 segmentation materials
INFO pipeline.pose_applicator: Applied T-pose
INFO pipeline.renderer: Assigned 10033 faces across 10 regions on mesh 'Ch41_Body'
INFO pipeline.renderer: Assigned 196 faces across 2 regions on mesh 'Ch41_Shirt'
INFO pipeline.renderer: Assigned 2743 faces across 4 regions on mesh 'Ch41_Pants'
INFO pipeline.renderer: Assigned 5001 faces across 10 regions on mesh 'Ch41_Coat'
INFO pipeline.renderer: Assigned 1320 faces across 2 regions on mesh 'Ch41_Shoe'
INFO pipeline.renderer: Camera setup: azimuth=0°, ortho_scale=1.672, center=(0.23, 0.69), resolution=512x512
INFO pipeline.renderer: Segmentation render configured: 512x512, EEVEE, no AA, transparent BG
01:02:58.522  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpdtuj6fs2.png'
INFO pipeline.renderer: Segmentation mask rendered to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpdtuj6fs2.png
INFO pipeline.renderer: Grayscale mask saved to output/segmentation/masks/Ch41_nonPBR_pose_00.png (512x512)
WARNING pipeline.joint_extractor: No bone mapped for region 13 (lower_leg_l) — marking as not visible
WARNING pipeline.joint_extractor: No bone mapped for region 15 (upper_leg_r) — marking as not visible
WARNING pipeline.joint_extractor: No bone mapped for region 16 (lower_leg_r) — marking as not visible
WARNING pipeline.joint_extractor: No bone mapped for region 19 (shoulder_r) — marking as not visible
INFO pipeline.joint_extractor: Extracted 19 joints (6 visible, 13 occluded/missing)
INFO pipeline.draw_order_extractor: Draw order extracted: 15 regions with depth data, map size 512x512
INFO pipeline.renderer: Color render configured: 512x512, EEVEE, sun energy=1.0, ambient=(0.7,0.7,0.7)
INFO pipeline.layer_extractor: Extracting 13 region layers for Ch41_nonPBR_pose_00
01:02:59.048  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp4r39chmb.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp4r39chmb.png
01:02:59.543  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpe0_06ml0.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpe0_06ml0.png
01:03:00.009  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpcypz2m3x.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpcypz2m3x.png
01:03:00.505  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp5ke_6fqc.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp5ke_6fqc.png
01:03:01.014  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp1vlh4atb.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp1vlh4atb.png
01:03:01.668  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpalpeq4pi.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpalpeq4pi.png
01:03:02.172  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpohvamu8h.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpohvamu8h.png
01:03:02.659  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmplratkd4r.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmplratkd4r.png
01:03:03.142  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpkf3lpq5f.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpkf3lpq5f.png
01:03:03.638  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpxltkey40.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpxltkey40.png
01:03:04.131  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp50jfcgsy.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp50jfcgsy.png
01:03:04.605  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpkrscqp7w.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpkrscqp7w.png
01:03:05.084  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmprt07vwmr.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmprt07vwmr.png
INFO pipeline.layer_extractor: Saved 13 region layers for Ch41_nonPBR_pose_00
INFO pipeline.renderer: Assigned 10033 faces across 10 regions on mesh 'Ch41_Body'
INFO pipeline.renderer: Assigned 196 faces across 2 regions on mesh 'Ch41_Shirt'
INFO pipeline.renderer: Assigned 2743 faces across 4 regions on mesh 'Ch41_Pants'
INFO pipeline.renderer: Assigned 5001 faces across 10 regions on mesh 'Ch41_Coat'
INFO pipeline.renderer: Assigned 1320 faces across 2 regions on mesh 'Ch41_Shoe'
INFO pipeline.renderer: Color render configured: 512x512, EEVEE, sun energy=1.0, ambient=(0.7,0.7,0.7)
INFO pipeline.renderer: Applied flat style to 5 meshes
01:03:05.392  render           | Saved: 'output/segmentation/images/Ch41_nonPBR_pose_00_flat.png'
INFO pipeline.renderer: Color render saved to output/segmentation/images/Ch41_nonPBR_pose_00_flat.png
INFO pipeline.renderer: Restored scene after 'flat' style
INFO pipeline.renderer: Assigned 10033 faces across 10 regions on mesh 'Ch41_Body'
INFO pipeline.renderer: Assigned 196 faces across 2 regions on mesh 'Ch41_Shirt'
INFO pipeline.renderer: Assigned 2743 faces across 4 regions on mesh 'Ch41_Pants'
INFO pipeline.renderer: Assigned 5001 faces across 10 regions on mesh 'Ch41_Coat'
INFO pipeline.renderer: Assigned 1320 faces across 2 regions on mesh 'Ch41_Shoe'
INFO pipeline.exporter: Saved joints output/segmentation/joints/Ch41_nonPBR_pose_00.json
INFO pipeline.renderer: Camera setup: azimuth=45°, ortho_scale=1.676, center=(0.22, 1.04), resolution=512x512
INFO pipeline.renderer: Segmentation render configured: 512x512, EEVEE, no AA, transparent BG
01:03:05.636  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp6u5u8iwh.png'
INFO pipeline.renderer: Segmentation mask rendered to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp6u5u8iwh.png
INFO pipeline.renderer: Grayscale mask saved to output/segmentation/masks/Ch41_nonPBR_pose_00_three_quarter.png (512x512)
WARNING pipeline.joint_extractor: No bone mapped for region 13 (lower_leg_l) — marking as not visible
WARNING pipeline.joint_extractor: No bone mapped for region 15 (upper_leg_r) — marking as not visible
WARNING pipeline.joint_extractor: No bone mapped for region 16 (lower_leg_r) — marking as not visible
WARNING pipeline.joint_extractor: No bone mapped for region 19 (shoulder_r) — marking as not visible
INFO pipeline.joint_extractor: Extracted 19 joints (15 visible, 4 occluded/missing)
INFO pipeline.draw_order_extractor: Draw order extracted: 15 regions with depth data, map size 512x512
INFO pipeline.renderer: Color render configured: 512x512, EEVEE, sun energy=1.0, ambient=(0.7,0.7,0.7)
INFO pipeline.layer_extractor: Extracting 14 region layers for Ch41_nonPBR_pose_00_three_quarter
01:03:06.232  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpr6q38yj4.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpr6q38yj4.png
01:03:06.731  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpobhng5al.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpobhng5al.png
01:03:07.225  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpp6_y2j74.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpp6_y2j74.png
01:03:07.722  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpb64z_u_6.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpb64z_u_6.png
01:03:08.217  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpk8pq2ckh.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpk8pq2ckh.png
01:03:08.704  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpe18w7msg.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpe18w7msg.png
01:03:09.178  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpsaknp1kl.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpsaknp1kl.png
01:03:09.656  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpt49cu5ll.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpt49cu5ll.png
01:03:10.139  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpy2qf7p1c.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpy2qf7p1c.png
01:03:10.610  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmplvb27d8g.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmplvb27d8g.png
01:03:11.067  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpo3i26jdt.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpo3i26jdt.png
01:03:11.549  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpjtxchv_v.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmpjtxchv_v.png
01:03:12.032  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp6_hd0zu5.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp6_hd0zu5.png
01:03:12.521  render           | Saved: '/var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp3cvn96b7.png'
INFO pipeline.renderer: Color render saved to /var/folders/ny/twn2x3qn4hj7k2k0x7v3mmrh0000gn/T/tmp3cvn96b7.png
INFO pipeline.layer_extractor: Saved 14 region layers for Ch41_nonPBR_pose_00_three_quarter
INFO pipeline.renderer: Assigned 10033 faces across 10 regions on mesh 'Ch41_Body'
INFO pipeline.renderer: Assigned 196 faces across 2 regions on mesh 'Ch41_Shirt'
INFO pipeline.renderer: Assigned 2743 faces across 4 regions on mesh 'Ch41_Pants'
INFO pipeline.renderer: Assigned 5001 faces across 10 regions on mesh 'Ch41_Coat'
